state,year,date_code,period,avg_temp_F,source_file,original_file_period_note
Oklahoma,2002,200205,June-May,60.8,data (23).csv,from NOAA state CSV
Oklahoma,2003,200305,June-May,59.3,data (23).csv,from NOAA state CSV
Oklahoma,2004,200405,June-May,60.6,data (23).csv,from NOAA state CSV
Oklahoma,2005,200505,June-May,60,data (23).csv,from NOAA state CSV
Oklahoma,2006,200605,June-May,62.1,data (23).csv,from NOAA state CSV
Oklahoma,2007,200705,June-May,60.5,data (23).csv,from NOAA state CSV
Oklahoma,2008,200805,June-May,60,data (23).csv,from NOAA state CSV
Oklahoma,2009,200905,June-May,59.9,data (23).csv,from NOAA state CSV
Oklahoma,2010,201005,June-May,58.5,data (23).csv,from NOAA state CSV
Oklahoma,2011,201105,June-May,60.9,data (23).csv,from NOAA state CSV
Oklahoma,2012,201205,June-May,63.8,data (23).csv,from NOAA state CSV
Oklahoma,2013,201305,June-May,60.4,data (23).csv,from NOAA state CSV
Oklahoma,2014,201405,June-May,58.6,data (23).csv,from NOAA state CSV
Oklahoma,2015,201505,June-May,59.5,data (23).csv,from NOAA state CSV
Oklahoma,2016,201605,June-May,62,data (23).csv,from NOAA state CSV
Oklahoma,2017,201705,June-May,63,data (23).csv,from NOAA state CSV
Oklahoma,2018,201805,June-May,60.5,data (23).csv,from NOAA state CSV
Oklahoma,2019,201905,June-May,59.7,data (23).csv,from NOAA state CSV
Oklahoma,2020,202005,June-May,60.8,data (23).csv,from NOAA state CSV
Oklahoma,2021,202105,June-May,59.3,data (23).csv,from NOAA state CSV
Oklahoma,2022,202205,June-May,61.6,data (23).csv,from NOAA state CSV
Oklahoma,2023,202305,June-May,61.5,data (23).csv,from NOAA state CSV
Oregon,1992,199205,June-May,49.8,data (24).csv,from NOAA state CSV
Oregon,1993,199305,June-May,46.8,data (24).csv,from NOAA state CSV
Oregon,1994,199405,June-May,46.9,data (24).csv,from NOAA state CSV
Oregon,1995,199505,June-May,47.6,data (24).csv,from NOAA state CSV
Oregon,1996,199605,June-May,47.5,data (24).csv,from NOAA state CSV
Oregon,1997,199705,June-May,48,data (24).csv,from NOAA state CSV
Oregon,1998,199805,June-May,47.4,data (24).csv,from NOAA state CSV
Oregon,1999,199905,June-May,47.1,data (24).csv,from NOAA state CSV
Oregon,2000,200005,June-May,48.2,data (24).csv,from NOAA state CSV
Oregon,2001,200105,June-May,47.1,data (24).csv,from NOAA state CSV
Oregon,2002,200205,June-May,47.5,data (24).csv,from NOAA state CSV
Oregon,2003,200305,June-May,48.5,data (24).csv,from NOAA state CSV
Oregon,2004,200405,June-May,49.1,data (24).csv,from NOAA state CSV
Oregon,2005,200505,June-May,48.4,data (24).csv,from NOAA state CSV
Oregon,2006,200605,June-May,47.2,data (24).csv,from NOAA state CSV
Oregon,2007,200705,June-May,48.4,data (24).csv,from NOAA state CSV
Oregon,2008,200805,June-May,46.5,data (24).csv,from NOAA state CSV
Oregon,2009,200905,June-May,47.6,data (24).csv,from NOAA state CSV
Oregon,2010,201005,June-May,47.3,data (24).csv,from NOAA state CSV
Oregon,2011,201105,June-May,46.1,data (24).csv,from NOAA state CSV
Oregon,2012,201205,June-May,47.4,data (24).csv,from NOAA state CSV
Oregon,2013,201305,June-May,47.9,data (24).csv,from NOAA state CSV
Oregon,2014,201405,June-May,48.5,data (24).csv,from NOAA state CSV
Oregon,2015,201505,June-May,50.5,data (24).csv,from NOAA state CSV
Oregon,2016,201605,June-May,49.9,data (24).csv,from NOAA state CSV
Oregon,2017,201705,June-May,47.2,data (24).csv,from NOAA state CSV
Oregon,2018,201805,June-May,48.9,data (24).csv,from NOAA state CSV
Oregon,2019,201905,June-May,47.7,data (24).csv,from NOAA state CSV
Oregon,2020,202005,June-May,47.8,data (24).csv,from NOAA state CSV
Oregon,2021,202105,June-May,48.6,data (24).csv,from NOAA state CSV
Oregon,2022,202205,June-May,48.8,data (24).csv,from NOAA state CSV
Oregon,2023,202305,June-May,47.9,data (24).csv,from NOAA state CSV
Pennsylvania,1992,199205,June-May,49.3,data (25).csv,from NOAA state CSV
Pennsylvania,1993,199305,June-May,47.4,data (25).csv,from NOAA state CSV
Pennsylvania,1994,199405,June-May,47.2,data (25).csv,from NOAA state CSV
Pennsylvania,1995,199505,June-May,49.2,data (25).csv,from NOAA state CSV
Pennsylvania,1996,199605,June-May,47.7,data (25).csv,from NOAA state CSV
Pennsylvania,1997,199705,June-May,48.3,data (25).csv,from NOAA state CSV
Pennsylvania,1998,199805,June-May,50.4,data (25).csv,from NOAA state CSV
Pennsylvania,1999,199905,June-May,50,data (25).csv,from NOAA state CSV
Pennsylvania,2000,200005,June-May,50.5,data (25).csv,from NOAA state CSV
Pennsylvania,2001,200105,June-May,47.8,data (25).csv,from NOAA state CSV
Pennsylvania,2002,200205,June-May,50.9,data (25).csv,from NOAA state CSV
Pennsylvania,2003,200305,June-May,48.3,data (25).csv,from NOAA state CSV
Pennsylvania,2004,200405,June-May,49,data (25).csv,from NOAA state CSV
Pennsylvania,2005,200505,June-May,48.6,data (25).csv,from NOAA state CSV
Pennsylvania,2006,200605,June-May,51,data (25).csv,from NOAA state CSV
Pennsylvania,2007,200705,June-May,49.4,data (25).csv,from NOAA state CSV
Pennsylvania,2008,200805,June-May,49.8,data (25).csv,from NOAA state CSV
Pennsylvania,2009,200905,June-May,48.7,data (25).csv,from NOAA state CSV
Pennsylvania,2010,201005,June-May,49.3,data (25).csv,from NOAA state CSV
Pennsylvania,2011,201105,June-May,49.4,data (25).csv,from NOAA state CSV
Pennsylvania,2012,201205,June-May,52.5,data (25).csv,from NOAA state CSV
Pennsylvania,2013,201305,June-May,49.7,data (25).csv,from NOAA state CSV
Pennsylvania,2014,201405,June-May,47.5,data (25).csv,from NOAA state CSV
Pennsylvania,2015,201505,June-May,47.7,data (25).csv,from NOAA state CSV
Pennsylvania,2016,201605,June-May,51.3,data (25).csv,from NOAA state CSV
Pennsylvania,2017,201705,June-May,51.8,data (25).csv,from NOAA state CSV
Pennsylvania,2018,201805,June-May,49.2,data (25).csv,from NOAA state CSV
Pennsylvania,2019,201905,June-May,50.1,data (25).csv,from NOAA state CSV
Pennsylvania,2020,202005,June-May,50.5,data (25).csv,from NOAA state CSV
Pennsylvania,2021,202105,June-May,50.7,data (25).csv,from NOAA state CSV
Pennsylvania,2022,202205,June-May,50.8,data (25).csv,from NOAA state CSV
Pennsylvania,2023,202305,June-May,51.2,data (25).csv,from NOAA state CSV
Rhode Island,1992,199205,June-May,49.8,data (26).csv,from NOAA state CSV
Rhode Island,1993,199305,June-May,48.4,data (26).csv,from NOAA state CSV
Rhode Island,1994,199405,June-May,48.7,data (26).csv,from NOAA state CSV
Rhode Island,1995,199505,June-May,50.9,data (26).csv,from NOAA state CSV
Rhode Island,1996,199605,June-May,49,data (26).csv,from NOAA state CSV
Rhode Island,1997,199705,June-May,49.7,data (26).csv,from NOAA state CSV
Rhode Island,1998,199805,June-May,51,data (26).csv,from NOAA state CSV
Rhode Island,1999,199905,June-May,51.2,data (26).csv,from NOAA state CSV
Rhode Island,2000,200005,June-May,51.5,data (26).csv,from NOAA state CSV
Rhode Island,2001,200105,June-May,49.1,data (26).csv,from NOAA state CSV
Rhode Island,2002,200205,June-May,52.2,data (26).csv,from NOAA state CSV
Rhode Island,2003,200305,June-May,48.6,data (26).csv,from NOAA state CSV
Rhode Island,2004,200405,June-May,50,data (26).csv,from NOAA state CSV
Rhode Island,2005,200505,June-May,48.9,data (26).csv,from NOAA state CSV
Rhode Island,2006,200605,June-May,51.7,data (26).csv,from NOAA state CSV
Rhode Island,2007,200705,June-May,50.9,data (26).csv,from NOAA state CSV
Rhode Island,2008,200805,June-May,50.9,data (26).csv,from NOAA state CSV
Rhode Island,2009,200905,June-May,50.2,data (26).csv,from NOAA state CSV
Rhode Island,2010,201005,June-May,51.2,data (26).csv,from NOAA state CSV
Rhode Island,2011,201105,June-May,50.6,data (26).csv,from NOAA state CSV
Rhode Island,2012,201205,June-May,53.7,data (26).csv,from NOAA state CSV
Rhode Island,2013,201305,June-May,51.1,data (26).csv,from NOAA state CSV
Rhode Island,2014,201405,June-May,49.6,data (26).csv,from NOAA state CSV
Rhode Island,2015,201505,June-May,49.1,data (26).csv,from NOAA state CSV
Rhode Island,2016,201605,June-May,52.8,data (26).csv,from NOAA state CSV
Rhode Island,2017,201705,June-May,52.2,data (26).csv,from NOAA state CSV
Rhode Island,2018,201805,June-May,51.3,data (26).csv,from NOAA state CSV
Rhode Island,2019,201905,June-May,51,data (26).csv,from NOAA state CSV
Rhode Island,2020,202005,June-May,51.6,data (26).csv,from NOAA state CSV
Rhode Island,2021,202105,June-May,52.4,data (26).csv,from NOAA state CSV
Rhode Island,2022,202205,June-May,52.5,data (26).csv,from NOAA state CSV
Rhode Island,2023,202305,June-May,52.9,data (26).csv,from NOAA state CSV
South Carolina,1992,199205,June-May,62.6,data (27).csv,from NOAA state CSV
South Carolina,1993,199305,June-May,61.6,data (27).csv,from NOAA state CSV
South Carolina,1994,199405,June-May,63.1,data (27).csv,from NOAA state CSV
South Carolina,1995,199505,June-May,63.1,data (27).csv,from NOAA state CSV
South Carolina,1996,199605,June-May,61.7,data (27).csv,from NOAA state CSV
South Carolina,1997,199705,June-May,62.5,data (27).csv,from NOAA state CSV
South Carolina,1998,199805,June-May,62.4,data (27).csv,from NOAA state CSV
South Carolina,1999,199905,June-May,64.6,data (27).csv,from NOAA state CSV
South Carolina,2000,200005,June-May,63.5,data (27).csv,from NOAA state CSV
South Carolina,2001,200105,June-May,61.9,data (27).csv,from NOAA state CSV
South Carolina,2002,200205,June-May,63.8,data (27).csv,from NOAA state CSV
South Carolina,2003,200305,June-May,62.8,data (27).csv,from NOAA state CSV
South Carolina,2004,200405,June-May,62.7,data (27).csv,from NOAA state CSV
South Carolina,2005,200505,June-May,62.8,data (27).csv,from NOAA state CSV
South Carolina,2006,200605,June-May,63.9,data (27).csv,from NOAA state CSV
South Carolina,2007,200705,June-May,63.3,data (27).csv,from NOAA state CSV
South Carolina,2008,200805,June-May,64.1,data (27).csv,from NOAA state CSV
South Carolina,2009,200905,June-May,62.8,data (27).csv,from NOAA state CSV
South Carolina,2010,201005,June-May,62.2,data (27).csv,from NOAA state CSV
South Carolina,2011,201105,June-May,63.5,data (27).csv,from NOAA state CSV
South Carolina,2012,201205,June-May,65.4,data (27).csv,from NOAA state CSV
South Carolina,2013,201305,June-May,62.5,data (27).csv,from NOAA state CSV
South Carolina,2014,201405,June-May,62.1,data (27).csv,from NOAA state CSV
South Carolina,2015,201505,June-May,62.6,data (27).csv,from NOAA state CSV
South Carolina,2016,201605,June-May,65.1,data (27).csv,from NOAA state CSV
South Carolina,2017,201705,June-May,66.2,data (27).csv,from NOAA state CSV
South Carolina,2018,201805,June-May,63.6,data (27).csv,from NOAA state CSV
South Carolina,2019,201905,June-May,65,data (27).csv,from NOAA state CSV
South Carolina,2020,202005,June-May,64.9,data (27).csv,from NOAA state CSV
South Carolina,2021,202105,June-May,63.8,data (27).csv,from NOAA state CSV
South Carolina,2022,202205,June-May,64.3,data (27).csv,from NOAA state CSV
South Carolina,2023,202305,June-May,64.3,data (27).csv,from NOAA state CSV
South Dakota,1992,199205,June-May,47.9,data (28).csv,from NOAA state CSV
South Dakota,1993,199305,June-May,42.1,data (28).csv,from NOAA state CSV
South Dakota,1994,199405,June-May,42.7,data (28).csv,from NOAA state CSV
South Dakota,1995,199505,June-May,45.2,data (28).csv,from NOAA state CSV
South Dakota,1996,199605,June-May,43.4,data (28).csv,from NOAA state CSV
South Dakota,1997,199705,June-May,42.1,data (28).csv,from NOAA state CSV
South Dakota,1998,199805,June-May,47,data (28).csv,from NOAA state CSV
South Dakota,1999,199905,June-May,47.7,data (28).csv,from NOAA state CSV
South Dakota,2000,200005,June-May,48.3,data (28).csv,from NOAA state CSV
South Dakota,2001,200105,June-May,43.9,data (28).csv,from NOAA state CSV
South Dakota,2002,200205,June-May,46.8,data (28).csv,from NOAA state CSV
South Dakota,2003,200305,June-May,46.3,data (28).csv,from NOAA state CSV
South Dakota,2004,200405,June-May,46.7,data (28).csv,from NOAA state CSV
South Dakota,2005,200505,June-May,46.5,data (28).csv,from NOAA state CSV
South Dakota,2006,200605,June-May,48.4,data (28).csv,from NOAA state CSV
South Dakota,2007,200705,June-May,46.7,data (28).csv,from NOAA state CSV
South Dakota,2008,200805,June-May,45.5,data (28).csv,from NOAA state CSV
South Dakota,2009,200905,June-May,44.3,data (28).csv,from NOAA state CSV
South Dakota,2010,201005,June-May,43.6,data (28).csv,from NOAA state CSV
South Dakota,2011,201105,June-May,43.8,data (28).csv,from NOAA state CSV
South Dakota,2012,201205,June-May,49.3,data (28).csv,from NOAA state CSV
South Dakota,2013,201305,June-May,45.7,data (28).csv,from NOAA state CSV
South Dakota,2014,201405,June-May,43.8,data (28).csv,from NOAA state CSV
South Dakota,2015,201505,June-May,45.5,data (28).csv,from NOAA state CSV
South Dakota,2016,201605,June-May,48.5,data (28).csv,from NOAA state CSV
South Dakota,2017,201705,June-May,47.5,data (28).csv,from NOAA state CSV
South Dakota,2018,201805,June-May,44.7,data (28).csv,from NOAA state CSV
South Dakota,2019,201905,June-May,42.9,data (28).csv,from NOAA state CSV
South Dakota,2020,202005,June-May,45,data (28).csv,from NOAA state CSV
South Dakota,2021,202105,June-May,46.9,data (28).csv,from NOAA state CSV
South Dakota,2022,202205,June-May,47.2,data (28).csv,from NOAA state CSV
South Dakota,2023,202305,June-May,45.2,data (28).csv,from NOAA state CSV
Tennessee,1992,199205,June-May,58.2,data (29).csv,from NOAA state CSV
Tennessee,1993,199305,June-May,56.3,data (29).csv,from NOAA state CSV
Tennessee,1994,199405,June-May,57.2,data (29).csv,from NOAA state CSV
Tennessee,1995,199505,June-May,58.4,data (29).csv,from NOAA state CSV
Tennessee,1996,199605,June-May,56.4,data (29).csv,from NOAA state CSV
Tennessee,1997,199705,June-May,57.2,data (29).csv,from NOAA state CSV
Tennessee,1998,199805,June-May,57.9,data (29).csv,from NOAA state CSV
Tennessee,1999,199905,June-May,59.9,data (29).csv,from NOAA state CSV
Tennessee,2000,200005,June-May,59.4,data (29).csv,from NOAA state CSV
Tennessee,2001,200105,June-May,57.3,data (29).csv,from NOAA state CSV
Tennessee,2002,200205,June-May,58.5,data (29).csv,from NOAA state CSV
Tennessee,2003,200305,June-May,58.2,data (29).csv,from NOAA state CSV
Tennessee,2004,200405,June-May,58.2,data (29).csv,from NOAA state CSV
Tennessee,2005,200505,June-May,58.4,data (29).csv,from NOAA state CSV
Tennessee,2006,200605,June-May,59.2,data (29).csv,from NOAA state CSV
Tennessee,2007,200705,June-May,58.5,data (29).csv,from NOAA state CSV
Tennessee,2008,200805,June-May,59.4,data (29).csv,from NOAA state CSV
Tennessee,2009,200905,June-May,57.8,data (29).csv,from NOAA state CSV
Tennessee,2010,201005,June-May,56.9,data (29).csv,from NOAA state CSV
Tennessee,2011,201105,June-May,58.8,data (29).csv,from NOAA state CSV
Tennessee,2012,201205,June-May,60.8,data (29).csv,from NOAA state CSV
Tennessee,2013,201305,June-May,57.8,data (29).csv,from NOAA state CSV
Tennessee,2014,201405,June-May,56.5,data (29).csv,from NOAA state CSV
Tennessee,2015,201505,June-May,57.1,data (29).csv,from NOAA state CSV
Tennessee,2016,201605,June-May,60,data (29).csv,from NOAA state CSV
Tennessee,2017,201705,June-May,61.9,data (29).csv,from NOAA state CSV
Tennessee,2018,201805,June-May,58.3,data (29).csv,from NOAA state CSV
Tennessee,2019,201905,June-May,59.7,data (29).csv,from NOAA state CSV
Tennessee,2020,202005,June-May,59.7,data (29).csv,from NOAA state CSV
Tennessee,2021,202105,June-May,58.5,data (29).csv,from NOAA state CSV
Tennessee,2022,202205,June-May,59.3,data (29).csv,from NOAA state CSV
Tennessee,2023,202305,June-May,59.7,data (29).csv,from NOAA state CSV
Texas,1992,199205,June-May,64.3,data (30).csv,from NOAA state CSV
Texas,1993,199305,June-May,63.8,data (30).csv,from NOAA state CSV
Texas,1994,199405,June-May,64.6,data (30).csv,from NOAA state CSV
Texas,1995,199505,June-May,65.9,data (30).csv,from NOAA state CSV
Texas,1996,199605,June-May,65.3,data (30).csv,from NOAA state CSV
Texas,1997,199705,June-May,64.5,data (30).csv,from NOAA state CSV
Texas,1998,199805,June-May,65,data (30).csv,from NOAA state CSV
Texas,1999,199905,June-May,67.6,data (30).csv,from NOAA state CSV
Texas,2000,200005,June-May,67.3,data (30).csv,from NOAA state CSV
Texas,2001,200105,June-May,64.7,data (30).csv,from NOAA state CSV
Texas,2002,200205,June-May,66,data (30).csv,from NOAA state CSV
Texas,2003,200305,June-May,65,data (30).csv,from NOAA state CSV
Texas,2004,200405,June-May,65.7,data (30).csv,from NOAA state CSV
Texas,2005,200505,June-May,65.2,data (30).csv,from NOAA state CSV
Texas,2006,200605,June-May,67.3,data (30).csv,from NOAA state CSV
Texas,2007,200705,June-May,65.1,data (30).csv,from NOAA state CSV
Texas,2008,200805,June-May,65.7,data (30).csv,from NOAA state CSV
Texas,2009,200905,June-May,65.9,data (30).csv,from NOAA state CSV
Texas,2010,201005,June-May,64.2,data (30).csv,from NOAA state CSV
Texas,2011,201105,June-May,66.6,data (30).csv,from NOAA state CSV
Texas,2012,201205,June-May,68.3,data (30).csv,from NOAA state CSV
Texas,2013,201305,June-May,66.2,data (30).csv,from NOAA state CSV
Texas,2014,201405,June-May,64.5,data (30).csv,from NOAA state CSV
Texas,2015,201505,June-May,65,data (30).csv,from NOAA state CSV
Texas,2016,201605,June-May,66.9,data (30).csv,from NOAA state CSV
Texas,2017,201705,June-May,68.2,data (30).csv,from NOAA state CSV
Texas,2018,201805,June-May,66.2,data (30).csv,from NOAA state CSV
Texas,2019,201905,June-May,65.5,data (30).csv,from NOAA state CSV
Texas,2020,202005,June-May,66.8,data (30).csv,from NOAA state CSV
Texas,2021,202105,June-May,65.5,data (30).csv,from NOAA state CSV
Texas,2022,202205,June-May,66.9,data (30).csv,from NOAA state CSV
Texas,2023,202305,June-May,67.1,data (30).csv,from NOAA state CSV
Utah,1992,199205,June-May,49.5,data (31).csv,from NOAA state CSV
Utah,1993,199305,June-May,47.6,data (31).csv,from NOAA state CSV
Utah,1994,199405,June-May,47.8,data (31).csv,from NOAA state CSV
Utah,1995,199505,June-May,49.2,data (31).csv,from NOAA state CSV
Utah,1996,199605,June-May,49.5,data (31).csv,from NOAA state CSV
Utah,1997,199705,June-May,49,data (31).csv,from NOAA state CSV
Utah,1998,199805,June-May,48.1,data (31).csv,from NOAA state CSV
Utah,1999,199905,June-May,48.6,data (31).csv,from NOAA state CSV
Utah,2000,200005,June-May,50.4,data (31).csv,from NOAA state CSV
Utah,2001,200105,June-May,49.3,data (31).csv,from NOAA state CSV
Utah,2002,200205,June-May,49.3,data (31).csv,from NOAA state CSV
Utah,2003,200305,June-May,49.9,data (31).csv,from NOAA state CSV
Utah,2004,200405,June-May,50,data (31).csv,from NOAA state CSV
Utah,2005,200505,June-May,49.1,data (31).csv,from NOAA state CSV
Utah,2006,200605,June-May,49.2,data (31).csv,from NOAA state CSV
Utah,2007,200705,June-May,49.2,data (31).csv,from NOAA state CSV
Utah,2008,200805,June-May,48.3,data (31).csv,from NOAA state CSV
Utah,2009,200905,June-May,49.7,data (31).csv,from NOAA state CSV
Utah,2010,201005,June-May,47.1,data (31).csv,from NOAA state CSV
Utah,2011,201105,June-May,48.1,data (31).csv,from NOAA state CSV
Utah,2012,201205,June-May,49.7,data (31).csv,from NOAA state CSV
Utah,2013,201305,June-May,49,data (31).csv,from NOAA state CSV
Utah,2014,201405,June-May,49.5,data (31).csv,from NOAA state CSV
Utah,2015,201505,June-May,51,data (31).csv,from NOAA state CSV
Utah,2016,201605,June-May,49.7,data (31).csv,from NOAA state CSV
Utah,2017,201705,June-May,50.6,data (31).csv,from NOAA state CSV
Utah,2018,201805,June-May,50.9,data (31).csv,from NOAA state CSV
Utah,2019,201905,June-May,48.7,data (31).csv,from NOAA state CSV
Utah,2020,202005,June-May,49.2,data (31).csv,from NOAA state CSV
Utah,2021,202105,June-May,50.1,data (31).csv,from NOAA state CSV
Utah,2022,202205,June-May,50.5,data (31).csv,from NOAA state CSV
Utah,2023,202305,June-May,48.4,data (31).csv,from NOAA state CSV
Vermont,1992,199205,June-May,41.7,data (32).csv,from NOAA state CSV
Vermont,1993,199305,June-May,40.6,data (32).csv,from NOAA state CSV
Vermont,1994,199405,June-May,40.2,data (32).csv,from NOAA state CSV
Vermont,1995,199505,June-May,43.3,data (32).csv,from NOAA state CSV
Vermont,1996,199605,June-May,41.5,data (32).csv,from NOAA state CSV
Vermont,1997,199705,June-May,42,data (32).csv,from NOAA state CSV
Vermont,1998,199805,June-May,43.7,data (32).csv,from NOAA state CSV
Vermont,1999,199905,June-May,43.9,data (32).csv,from NOAA state CSV
Vermont,2000,200005,June-May,44.1,data (32).csv,from NOAA state CSV
Vermont,2001,200105,June-May,41.4,data (32).csv,from NOAA state CSV
Vermont,2002,200205,June-May,45,data (32).csv,from NOAA state CSV
Vermont,2003,200305,June-May,41.1,data (32).csv,from NOAA state CSV
Vermont,2004,200405,June-May,42.4,data (32).csv,from NOAA state CSV
Vermont,2005,200505,June-May,41.8,data (32).csv,from NOAA state CSV
Vermont,2006,200605,June-May,45.2,data (32).csv,from NOAA state CSV
Vermont,2007,200705,June-May,43.1,data (32).csv,from NOAA state CSV
Vermont,2008,200805,June-May,43.2,data (32).csv,from NOAA state CSV
Vermont,2009,200905,June-May,42.6,data (32).csv,from NOAA state CSV
Vermont,2010,201005,June-May,44.4,data (32).csv,from NOAA state CSV
Vermont,2011,201105,June-May,43,data (32).csv,from NOAA state CSV
Vermont,2012,201205,June-May,46.6,data (32).csv,from NOAA state CSV
Vermont,2013,201305,June-May,44.2,data (32).csv,from NOAA state CSV
Vermont,2014,201405,June-May,41.4,data (32).csv,from NOAA state CSV
Vermont,2015,201505,June-May,41.5,data (32).csv,from NOAA state CSV
Vermont,2016,201605,June-May,45.4,data (32).csv,from NOAA state CSV
Vermont,2017,201705,June-May,44.7,data (32).csv,from NOAA state CSV
Vermont,2018,201805,June-May,43.1,data (32).csv,from NOAA state CSV
Vermont,2019,201905,June-May,42.3,data (32).csv,from NOAA state CSV
Vermont,2020,202005,June-May,43.4,data (32).csv,from NOAA state CSV
Vermont,2021,202105,June-May,44.5,data (32).csv,from NOAA state CSV
Vermont,2022,202205,June-May,44.5,data (32).csv,from NOAA state CSV
Vermont,2023,202305,June-May,45.5,data (32).csv,from NOAA state CSV
Virginia,1992,199205,June-May,55.7,data (33).csv,from NOAA state CSV
Virginia,1993,199305,June-May,54.1,data (33).csv,from NOAA state CSV
Virginia,1994,199405,June-May,54.9,data (33).csv,from NOAA state CSV
Virginia,1995,199505,June-May,55.9,data (33).csv,from NOAA state CSV
Virginia,1996,199605,June-May,54.1,data (33).csv,from NOAA state CSV
Virginia,1997,199705,June-May,54.7,data (33).csv,from NOAA state CSV
Virginia,1998,199805,June-May,55.7,data (33).csv,from NOAA state CSV
Virginia,1999,199905,June-May,56.7,data (33).csv,from NOAA state CSV
Virginia,2000,200005,June-May,56.6,data (33).csv,from NOAA state CSV
Virginia,2001,200105,June-May,54.3,data (33).csv,from NOAA state CSV
Virginia,2002,200205,June-May,56.6,data (33).csv,from NOAA state CSV
Virginia,2003,200305,June-May,55.3,data (33).csv,from NOAA state CSV
Virginia,2004,200405,June-May,55.8,data (33).csv,from NOAA state CSV
Virginia,2005,200505,June-May,55.3,data (33).csv,from NOAA state CSV
Virginia,2006,200605,June-May,56.9,data (33).csv,from NOAA state CSV
Virginia,2007,200705,June-May,56.1,data (33).csv,from NOAA state CSV
Virginia,2008,200805,June-May,56.9,data (33).csv,from NOAA state CSV
Virginia,2009,200905,June-May,55.4,data (33).csv,from NOAA state CSV
Virginia,2010,201005,June-May,55.2,data (33).csv,from NOAA state CSV
Virginia,2011,201105,June-May,56.4,data (33).csv,from NOAA state CSV
Virginia,2012,201205,June-May,58.4,data (33).csv,from NOAA state CSV
Virginia,2013,201305,June-May,55.5,data (33).csv,from NOAA state CSV
Virginia,2014,201405,June-May,54.6,data (33).csv,from NOAA state CSV
Virginia,2015,201505,June-May,54.7,data (33).csv,from NOAA state CSV
Virginia,2016,201605,June-May,57.4,data (33).csv,from NOAA state CSV
Virginia,2017,201705,June-May,58.4,data (33).csv,from NOAA state CSV
Virginia,2018,201805,June-May,56,data (33).csv,from NOAA state CSV
Virginia,2019,201905,June-May,57.3,data (33).csv,from NOAA state CSV
Virginia,2020,202005,June-May,57.4,data (33).csv,from NOAA state CSV
Virginia,2021,202105,June-May,56.7,data (33).csv,from NOAA state CSV
Virginia,2022,202205,June-May,57.3,data (33).csv,from NOAA state CSV
Virginia,2023,202305,June-May,57.3,data (33).csv,from NOAA state CSV
Washington,1992,199205,June-May,48.9,data (34).csv,from NOAA state CSV
Washington,1993,199305,June-May,46.3,data (34).csv,from NOAA state CSV
Washington,1994,199405,June-May,47.1,data (34).csv,from NOAA state CSV
Washington,1995,199505,June-May,47.6,data (34).csv,from NOAA state CSV
Washington,1996,199605,June-May,46.3,data (34).csv,from NOAA state CSV
Washington,1997,199705,June-May,46.2,data (34).csv,from NOAA state CSV
Washington,1998,199805,June-May,47.8,data (34).csv,from NOAA state CSV
Washington,1999,199905,June-May,47.8,data (34).csv,from NOAA state CSV
Washington,2000,200005,June-May,47.2,data (34).csv,from NOAA state CSV
Washington,2001,200105,June-May,45.9,data (34).csv,from NOAA state CSV
Washington,2002,200205,June-May,46.6,data (34).csv,from NOAA state CSV
Washington,2003,200305,June-May,47.9,data (34).csv,from NOAA state CSV
Washington,2004,200405,June-May,48.2,data (34).csv,from NOAA state CSV
Washington,2005,200505,June-May,48.6,data (34).csv,from NOAA state CSV
Washington,2006,200605,June-May,46.9,data (34).csv,from NOAA state CSV
Washington,2007,200705,June-May,47.3,data (34).csv,from NOAA state CSV
Washington,2008,200805,June-May,46,data (34).csv,from NOAA state CSV
Washington,2009,200905,June-May,45.9,data (34).csv,from NOAA state CSV
Washington,2010,201005,June-May,47.5,data (34).csv,from NOAA state CSV
Washington,2011,201105,June-May,45.5,data (34).csv,from NOAA state CSV
Washington,2012,201205,June-May,46.3,data (34).csv,from NOAA state CSV
Washington,2013,201305,June-May,47.3,data (34).csv,from NOAA state CSV
Washington,2014,201405,June-May,47.2,data (34).csv,from NOAA state CSV
Washington,2015,201505,June-May,49.9,data (34).csv,from NOAA state CSV
Washington,2016,201605,June-May,49.8,data (34).csv,from NOAA state CSV
Washington,2017,201705,June-May,46.3,data (34).csv,from NOAA state CSV
Washington,2018,201805,June-May,48.2,data (34).csv,from NOAA state CSV
Washington,2019,201905,June-May,47.1,data (34).csv,from NOAA state CSV
Washington,2020,202005,June-May,47.3,data (34).csv,from NOAA state CSV
Washington,2021,202105,June-May,47.9,data (34).csv,from NOAA state CSV
Washington,2022,202205,June-May,47.5,data (34).csv,from NOAA state CSV
Washington,2023,202305,June-May,47.8,data (34).csv,from NOAA state CSV
West Virginia,1992,199205,June-May,52.5,data (35).csv,from NOAA state CSV
West Virginia,1993,199305,June-May,51.1,data (35).csv,from NOAA state CSV
West Virginia,1994,199405,June-May,51.2,data (35).csv,from NOAA state CSV
West Virginia,1995,199505,June-May,52.5,data (35).csv,from NOAA state CSV
West Virginia,1996,199605,June-May,50.9,data (35).csv,from NOAA state CSV
West Virginia,1997,199705,June-May,51.3,data (35).csv,from NOAA state CSV
West Virginia,1998,199805,June-May,52.6,data (35).csv,from NOAA state CSV
West Virginia,1999,199905,June-May,53.2,data (35).csv,from NOAA state CSV
West Virginia,2000,200005,June-May,53.5,data (35).csv,from NOAA state CSV
